zipcode,GEOID20,weather_name,cwa,area_m2
18643,18643,Lackawanna,BGM,10898.457434937707
18615,18615,Lackawanna,BGM,13885.795698689297
18519,18519,Lackawanna,BGM,6273734.025916217
18508,18508,Lackawanna,BGM,17533622.869101904
18411,18411,Lackawanna,BGM,145874628.89489287
18504,18504,Lackawanna,BGM,26522954.821561605
18518,18518,Lackawanna,BGM,10429758.113010453
18517,18517,Lackawanna,BGM,10763429.556815311
18505,18505,Lackawanna,BGM,23501299.61360879
18510,18510,Lackawanna,BGM,4668287.424956336
18503,18503,Lackawanna,BGM,1227369.7608328797
18509,18509,Lackawanna,BGM,7659757.04829491
18512,18512,Lackawanna,BGM,29494965.704382505
18434,18434,Lackawanna,BGM,15933365.675238814
18452,18452,Lackawanna,BGM,4868610.569570791
18436,18436,Lackawanna,BGM,70877296.39954765
18421,18421,Lackawanna,BGM,7623844.648205266
18472,18472,Lackawanna,BGM,35313.295881313345
18403,18403,Lackawanna,BGM,49859281.19007039
18447,18447,Lackawanna,BGM,51565275.78536788
18407,18407,Lackawanna,BGM,101294064.97367649
18433,18433,Lackawanna,BGM,75498518.66554944
18420,18420,Lackawanna,BGM,4269301.867052359
18414,18414,Lackawanna,BGM,74921498.69312961
18471,18471,Lackawanna,BGM,5220667.662825815
18440,18440,Lackawanna,BGM,970028.0770830949
18419,18419,Lackawanna,BGM,33106407.67535778
18446,18446,Lackawanna,BGM,12122931.163108181
18441,18441,Lackawanna,BGM,13394.047526327427
17033,17033,Lancaster,CTP,2630.705125292763
17073,17073,Lancaster,CTP,7057598.187605515
17042,17042,Lancaster,CTP,2555.9759604909923
17545,17545,Lancaster,CTP,171147584.80728838
17543,17543,Lancaster,CTP,172099013.0743471
17578,17578,Lancaster,CTP,36509068.61347476
17522,17522,Lancaster,CTP,112574168.86735736
17540,17540,Lancaster,CTP,54666921.21294428
17505,17505,Lancaster,CTP,19424787.240923762
17602,17602,Lancaster,CTP,64685907.9580394
17603,17603,Lancaster,CTP,78623724.35137646
17504,17504,Lancaster,CTP,49602.121415356174
17606,17606,Lancaster,CTP,112293.85709382268
17520,17520,Lancaster,CTP,4769944.39649475
17601,17601,Lancaster,CTP,87498058.7408183
17538,17538,Lancaster,CTP,10715429.77084039
17512,17512,Lancaster,CTP,54033841.743140124
17554,17554,Lancaster,CTP,8097940.254229727
17406,17406,Lancaster,CTP,119311.19518265082
17347,17347,Lancaster,CTP,58640.486180217005
17345,17345,Lancaster,CTP,16027.571121534915
17502,17502,Lancaster,CTP,37538801.093453586
17550,17550,Lancaster,CTP,404923.2565066968
17547,17547,Lancaster,CTP,36806151.883510716
17552,17552,Lancaster,CTP,85127311.84437297
17570,17570,Lancaster,CTP,622996.0709972449
17022,17022,Lancaster,CTP,101085040.45590885
17057,17057,Lancaster,CTP,95985.31542863551
17370,17370,Lancaster,CTP,19123.846449948847
17322,17322,Lancaster,CTP,291.07253315113485
17356,17356,Lancaster,CTP,550.0174779258668
17368,17368,Lancaster,CTP,266699.65650547424
17582,17582,Lancaster,CTP,30024858.55231038
17551,17551,Lancaster,CTP,27955104.275966384
17516,17516,Lancaster,CTP,71611439.38201693
17565,17565,Lancaster,CTP,41155611.32060594
17584,17584,Lancaster,CTP,38728024.03001855
17568,17568,Lancaster,CTP,186544.57731031673
17579,17579,Lancaster,CTP,38140834.5393411
17562,17562,Lancaster,CTP,44764555.31932351
17509,17509,Lancaster,CTP,67606121.03343889
17560,17560,Lancaster,CTP,41193603.54049658
17566,17566,Lancaster,CTP,154986684.8933104
17536,17536,Lancaster,CTP,55907211.07298199
19362,19362,Lancaster,CTP,29801381.34878642
17563,17563,Lancaster,CTP,92587135.96727459
17314,17314,Lancaster,CTP,374238.26990508055
17518,17518,Lancaster,CTP,47851902.39563261
17532,17532,Lancaster,CTP,58550793.431848295
17309,17309,Lancaster,CTP,28201.19877963321
17302,17302,Lancaster,CTP,148806.56656448962
19363,19363,Lancaster,CTP,5329234.621806722
19330,19330,Lancaster,CTP,61562.87180839537
19310,19310,Lancaster,CTP,2848114.6821505283
19365,19365,Lancaster,CTP,55256.521952055395
17527,17527,Lancaster,CTP,51463561.939694
17555,17555,Lancaster,CTP,85084523.53793745
19344,19344,Lancaster,CTP,2243061.491662827
19543,19543,Lancaster,CTP,16158107.021049602
19540,19540,Lancaster,CTP,9272671.760806412
19551,19551,Lancaster,CTP,561886.7232591002
19608,19608,Lancaster,CTP,532.442234037444
19565,19565,Lancaster,CTP,5142.716116069583
17569,17569,Lancaster,CTP,31964141.903152093
17517,17517,Lancaster,CTP,94488580.93184797
19501,19501,Lancaster,CTP,2487247.690121635
17507,17507,Lancaster,CTP,55124.62810637418
17581,17581,Lancaster,CTP,977108.0160138044
17519,17519,Lancaster,CTP,56278542.30814018
17557,17557,Lancaster,CTP,83361039.80183038
17506,17506,Lancaster,CTP,199658.82278541662
17529,17529,Lancaster,CTP,38189996.42907573
17535,17535,Lancaster,CTP,33031881.74734373
17501,17501,Lancaster,CTP,3999630.03356086
17508,17508,Lancaster,CTP,736110.9108813978
17534,17534,Lancaster,CTP,674226.4569531255
17572,17572,Lancaster,CTP,42491296.62303093
17576,17576,Lancaster,CTP,254772.91186847817
16112,16112,Lawrence,PBZ,18946243.22767705
16102,16102,Lawrence,PBZ,64005206.3623026
16101,16101,Lawrence,PBZ,180627564.3213672
16160,16160,Lawrence,PBZ,3039586.547476005
16157,16157,Lawrence,PBZ,54218504.54448068
16120,16120,Lawrence,PBZ,77891416.10834199
16141,16141,Lawrence,PBZ,38670773.93869881
16115,16115,Lawrence,PBZ,57991.906014370266
16117,16117,Lawrence,PBZ,62715919.03622724
16123,16123,Lawrence,PBZ,10264133.905521818
16037,16037,Lawrence,PBZ,7188776.658868802
16051,16051,Lawrence,PBZ,42806584.09666584
16057,16057,Lawrence,PBZ,31321847.863660313
16156,16156,Lawrence,PBZ,105284071.38351609
16105,16105,Lawrence,PBZ,66909318.15826468
16132,16132,Lawrence,PBZ,6457093.09433805
16116,16116,Lawrence,PBZ,67228585.48742023
16143,16143,Lawrence,PBZ,45067481.53969778
16172,16172,Lawrence,PBZ,216035.76608935389
16142,16142,Lawrence,PBZ,42917225.84211457
16159,16159,Lawrence,PBZ,7617076.482607679
16127,16127,Lawrence,PBZ,3214479.9373329356
16140,16140,Lawrence,PBZ,1081095.0563996984
16155,16155,Lawrence,PBZ,1753970.8521233664
17963,17963,Lebanon,CTP,7958345.115666401
17980,17980,Lebanon,CTP,28281.615259170532
17112,17112,Lebanon,CTP,9443.279238931602
17078,17078,Lebanon,CTP,65183675.05850412
17033,17033,Lebanon,CTP,8749262.232608827
17010,17010,Lebanon,CTP,54146.327527242946
17003,17003,Lebanon,CTP,110605229.80820568
17077,17077,Lebanon,CTP,104002.54321426479
17028,17028,Lebanon,CTP,38607300.39805535
17038,17038,Lebanon,CTP,171648858.70684567
17026,17026,Lebanon,CTP,57758570.9292193
17046,17046,Lebanon,CTP,101079542.3446494
17067,17067,Lebanon,CTP,89747610.81907329
17087,17087,Lebanon,CTP,10657661.805907067
19507,19507,Lebanon,CTP,74094.53635931388
19567,19567,Lebanon,CTP,16311.163378051948
17039,17039,Lebanon,CTP,962657.0185302496
17088,17088,Lebanon,CTP,4283580.964043777
17073,17073,Lebanon,CTP,66785498.45089699
17042,17042,Lebanon,CTP,175692463.43282968
17016,17016,Lebanon,CTP,613838.2073129519
17064,17064,Lebanon,CTP,5007387.858730226
17545,17545,Lebanon,CTP,10704449.985031843
17543,17543,Lebanon,CTP,216912.97859480325
17022,17022,Lebanon,CTP,15583.627456718823
17041,17041,Lebanon,CTP,1457659.72333055
19551,19551,Lebanon,CTP,11260866.158793109
17569,17569,Lebanon,CTP,69.44132011849433
17517,17517,Lebanon,CTP,18650.909314809367
19539,19539,Lehigh,PHI,2898633.347928305
18011,18011,Lehigh,PHI,10311356.881053278
18041,18041,Lehigh,PHI,9192137.133137831
18092,18092,Lehigh,PHI,35920690.696469165
18951,18951,Lehigh,PHI,800932.4093611594
18103,18103,Lehigh,PHI,44730158.88035006
18015,18015,Lehigh,PHI,21096166.58225435
18036,18036,Lehigh,PHI,47139236.731555305
18034,18034,Lehigh,PHI,28675453.527212758
18049,18049,Lehigh,PHI,39002969.14220938
18062,18062,Lehigh,PHI,37948197.37153977
18087,18087,Lehigh,PHI,2746673.2122931425
18046,18046,Lehigh,PHI,47261.01116382331
18106,18106,Lehigh,PHI,20912583.715555225
18031,18031,Lehigh,PHI,35637393.27829548
19530,19530,Lehigh,PHI,13637350.72433329
18101,18101,Lehigh,PHI,798319.3473012564
18102,18102,Lehigh,PHI,7991014.346216271
18195,18195,Lehigh,PHI,29339.77630917728
18051,18051,Lehigh,PHI,20732568.344354972
18067,18067,Lehigh,PHI,104942.27982972769
18032,18032,Lehigh,PHI,3429229.774999935
18017,18017,Lehigh,PHI,2298311.469464468
18018,18018,Lehigh,PHI,9157994.253557557
18109,18109,Lehigh,PHI,20723412.921090323
18104,18104,Lehigh,PHI,59923363.45557519
18069,18069,Lehigh,PHI,36887837.27502103
18066,18066,Lehigh,PHI,114630175.9820386
19529,19529,Lehigh,PHI,47389652.67727958
17960,17960,Lehigh,PHI,6916.694039449096
18211,18211,Lehigh,PHI,200914.06172100455
18053,18053,Lehigh,PHI,47407821.43637266
18079,18079,Lehigh,PHI,645550.0091279801
18078,18078,Lehigh,PHI,40524063.018473096
18052,18052,Lehigh,PHI,33836655.05587411
18037,18037,Lehigh,PHI,20094641.658868432
18065,18065,Lehigh,PHI,432670.0536785445
18080,18080,Lehigh,PHI,78848716.45885004
18059,18059,Lehigh,PHI,4450611.395382789
18088,18088,Lehigh,PHI,182810.52085864457
18071,18071,Lehigh,PHI,223.90437326719984
18235,18235,Lehigh,PHI,580828.4358026171
18212,18212,Lehigh,PHI,6896.61751646176
18614,18614,Luzerne,BGM,561216.6351157846
18628,18628,Luzerne,BGM,40.37499401345849
18656,18656,Luzerne,BGM,155897443.71868137
17814,17814,Luzerne,BGM,55825714.89770795
17878,17878,Luzerne,BGM,16896628.56941683
18622,18622,Luzerne,BGM,8789771.232534328
18655,18655,Luzerne,BGM,169851335.41825962
18635,18635,Luzerne,BGM,58969998.89800907
18603,18603,Luzerne,BGM,60672772.24393264
17815,17815,Luzerne,BGM,7738423.721171361
17985,17985,Luzerne,BGM,473.92316352389753
18255,18255,Luzerne,BGM,20980458.17601239
18254,18254,Luzerne,BGM,742.2843290049932
18216,18216,Luzerne,BGM,5557038.891766491
18201,18201,Luzerne,BGM,44147788.41333507
18223,18223,Luzerne,BGM,3134659.5681834165
18225,18225,Luzerne,BGM,111343.56651357585
18239,18239,Luzerne,BGM,77464.16647827998
18234,18234,Luzerne,BGM,655703.2692249964
18210,18210,Luzerne,BGM,8752.67011207575
18610,18610,Luzerne,BGM,3773451.5420124005
18224,18224,Luzerne,BGM,37238228.55652661
18221,18221,Luzerne,BGM,5530033.994621562
18661,18661,Luzerne,BGM,213145713.19419095
18602,18602,Luzerne,BGM,5163136.722210668
18707,18707,Luzerne,BGM,133480141.85007085
18706,18706,Luzerne,BGM,68823858.8341916
18701,18701,Luzerne,BGM,1298886.2985685077
18702,18702,Luzerne,BGM,208265908.95199332
18347,18347,Luzerne,BGM,128618.21209459286
18424,18424,Luzerne,BGM,4095220.381460722
18444,18444,Luzerne,BGM,1411079.0609127039
18507,18507,Luzerne,BGM,43289.49280484754
18641,18641,Luzerne,BGM,9543779.152204689
18640,18640,Luzerne,BGM,73645238.53001726
18705,18705,Luzerne,BGM,12931583.799343891
18704,18704,Luzerne,BGM,27179846.6953247
18651,18651,Luzerne,BGM,32496464.40867931
18708,18708,Luzerne,BGM,41592270.19106974
18709,18709,Luzerne,BGM,1968577.5573578696
18612,18612,Luzerne,BGM,129061043.57778454
18643,18643,Luzerne,BGM,49489664.32156604
18644,18644,Luzerne,BGM,41793257.35493477
18642,18642,Luzerne,BGM,14374163.185068788
18615,18615,Luzerne,BGM,3442046.6362343202
18411,18411,Luzerne,BGM,120974.562977775
18518,18518,Luzerne,BGM,49392.53905762371
18636,18636,Luzerne,BGM,11422458.67729151
18618,18618,Luzerne,BGM,36246425.16552107
18627,18627,Luzerne,BGM,12102.990329930559
18621,18621,Luzerne,BGM,120322569.91157942
18634,18634,Luzerne,BGM,37994259.44499336
18617,18617,Luzerne,BGM,15453216.578707475
18660,18660,Luzerne,BGM,124029903.66550204
18222,18222,Luzerne,BGM,96047056.39925323
18249,18249,Luzerne,BGM,85626564.83023171
18219,18219,Luzerne,BGM,2093904.0540318247
18202,18202,Luzerne,BGM,80751532.72285767
18237,18237,Luzerne,BGM,167899.70644933358
18248,18248,Luzerne,BGM,6602.566772785038
18246,18246,Luzerne,BGM,5638306.101384905
18241,18241,Luzerne,BGM,2620096.756085733
18256,18256,Luzerne,BGM,1001924.8304402162
16365,16365,McKean,CTP,19312.962162386626
16313,16313,McKean,CTP,4409.342273463495
16347,16347,McKean,CTP,53862.55327726074
16333,16333,McKean,CTP,14904777.01168811
16720,16720,McKean,CTP,29094715.695254132
16724,16724,McKean,CTP,970033.9537830955
15834,15834,McKean,CTP,282077.8169519715
15870,15870,McKean,CTP,18166327.344224
16735,16735,McKean,CTP,412071510.3166391
16733,16733,McKean,CTP,30349118.309090793
16740,16740,McKean,CTP,116975813.66982615
16726,16726,McKean,CTP,86641951.68721133
16732,16732,McKean,CTP,15796177.252991198
16738,16738,McKean,CTP,185637059.9353386
16701,16701,McKean,CTP,545542942.1212453
16725,16725,McKean,CTP,2622399.226226624
16744,16744,McKean,CTP,13121107.524364483
16727,16727,McKean,CTP,11663093.059458144
16729,16729,McKean,CTP,39689901.980186835
16731,16731,McKean,CTP,154100995.75077316
16750,16750,McKean,CTP,53971788.15227819
16745,16745,McKean,CTP,33830987.30845567
16730,16730,McKean,CTP,2030313.142640483
16749,16749,McKean,CTP,482026918.6291632
16743,16743,McKean,CTP,233319138.79223958
16746,16746,McKean,CTP,2919.176968654545
16748,16748,McKean,CTP,65846804.31591389
16057,16057,Mercer,PBZ,2618585.7512267726
16156,16156,Mercer,PBZ,28705927.297870364
16143,16143,Mercer,PBZ,18608913.733341992
16142,16142,Mercer,PBZ,70900063.08127253
16159,16159,Mercer,PBZ,65271715.73918473
16161,16161,Mercer,PBZ,810287.0173113019
16121,16121,Mercer,PBZ,5916895.697180184
16148,16148,Mercer,PBZ,81813969.89347614
16146,16146,Mercer,PBZ,10277509.57551616
16137,16137,Mercer,PBZ,282602263.12087256
16127,16127,Mercer,PBZ,171727687.5404989
16133,16133,Mercer,PBZ,71685067.17180867
16153,16153,Mercer,PBZ,96885707.66533147
16145,16145,Mercer,PBZ,127115799.23208587
16311,16311,Mercer,PBZ,36368874.50919374
16151,16151,Mercer,PBZ,197528.34155033994
16130,16130,Mercer,PBZ,80916286.22209573
16114,16114,Mercer,PBZ,29167065.215508413
16125,16125,Mercer,PBZ,268207973.44974086
16110,16110,Mercer,PBZ,4931598.292311535
16134,16134,Mercer,PBZ,56591359.58257129
16154,16154,Mercer,PBZ,75537619.36537243
16124,16124,Mercer,PBZ,70114506.58579166
16150,16150,Mercer,PBZ,68172907.94301412
16113,16113,Mercer,PBZ,1377910.2992057935
16111,16111,Mercer,PBZ,879.0167199107691
16314,16314,Mercer,PBZ,27310707.266995806
16362,16362,Mercer,PBZ,8187978.255376959
16342,16342,Mercer,PBZ,5754975.114437949
16038,16038,Mercer,PBZ,13964.471635405207
16669,16669,Mifflin,CTP,26662.24427773489
16652,16652,Mifflin,CTP,139449.0509747456
17004,17004,Mifflin,CTP,132088545.36148524
17029,17029,Mifflin,CTP,3574320.7470863345
17058,17058,Mifflin,CTP,59637.93287021306
17044,17044,Mifflin,CTP,250479130.08451778
17084,17084,Mifflin,CTP,86157169.91850312
17099,17099,Mifflin,CTP,3775541.3172107763
17009,17009,Mifflin,CTP,3925710.23134971
17841,17841,Mifflin,CTP,102185313.12074208
17049,17049,Mifflin,CTP,27179.057711690664
17059,17059,Mifflin,CTP,55023.46619161923
17812,17812,Mifflin,CTP,912.1241725310683
17063,17063,Mifflin,CTP,224792698.8636128
17035,17035,Mifflin,CTP,1387.725603511557
17054,17054,Mifflin,CTP,1737702.4585868076
17075,17075,Mifflin,CTP,260479.77130044333
17051,17051,Mifflin,CTP,239120671.79188272
17002,17002,Mifflin,CTP,7001862.855290939
17060,17060,Mifflin,CTP,3526375.8248939277
17066,17066,Mifflin,CTP,14485903.44527159
17243,17243,Mifflin,CTP,38138.114028832875
16875,16875,Mifflin,CTP,41088.54153343849
16832,16832,Mifflin,CTP,85720.08523540199
17885,17885,Mifflin,CTP,1816.544840361923
17845,17845,Mifflin,CTP,3588.6065763617516
18071,18071,Monroe,PHI,2496944.7199940872
18229,18229,Monroe,PHI,1439.9168937057257
18210,18210,Monroe,PHI,6229729.99963952
18330,18330,Monroe,PHI,37550709.43357595
18360,18360,Monroe,PHI,225214136.90373692
18353,18353,Monroe,PHI,115359624.67765635
18354,18354,Monroe,PHI,9480641.309062073
18322,18322,Monroe,PHI,18044982.11508687
18331,18331,Monroe,PHI,6809103.797370294
18333,18333,Monroe,PHI,3388802.623250305
18058,18058,Monroe,PHI,116969917.7922713
18014,18014,Monroe,PHI,201955.53856018372
18091,18091,Monroe,PHI,41956.29003829509
18072,18072,Monroe,PHI,113952.11205605045
18013,18013,Monroe,PHI,96968.14081324171
18327,18327,Monroe,PHI,1449740.9915913995
18328,18328,Monroe,PHI,662954.1711331559
18356,18356,Monroe,PHI,2344496.3857418466
18301,18301,Monroe,PHI,100786568.95736876
18302,18302,Monroe,PHI,162837528.91915283
18335,18335,Monroe,PHI,3916573.8004289824
18324,18324,Monroe,PHI,502787.34247414814
18357,18357,Monroe,PHI,13552426.747868551
18325,18325,Monroe,PHI,82183502.59878504
18326,18326,Monroe,PHI,84539400.77758798
18342,18342,Monroe,PHI,21529167.736865833
18323,18323,Monroe,PHI,5126329.743107035
18466,18466,Monroe,PHI,89982673.48196192
18346,18346,Monroe,PHI,48494880.8280693
18350,18350,Monroe,PHI,16547709.305801634
18334,18334,Monroe,PHI,62696317.203064166
18349,18349,Monroe,PHI,2232827.0730865416
18344,18344,Monroe,PHI,20398385.366166618
18332,18332,Monroe,PHI,37574011.552778825
18370,18370,Monroe,PHI,5733656.334552698
18355,18355,Monroe,PHI,27448747.27812713
18372,18372,Monroe,PHI,19963241.493904408
18321,18321,Monroe,PHI,7940542.272354187
18624,18624,Monroe,PHI,106324.11322540621
18610,18610,Monroe,PHI,82294152.01604423
18661,18661,Monroe,PHI,82701.62274184439
18347,18347,Monroe,PHI,133545885.85321796
18424,18424,Monroe,PHI,21845778.118932467
18445,18445,Monroe,PHI,157467.30274902098
18426,18426,Monroe,PHI,177610.82200405002
19446,19446,Western Montgomery,PHI,16875760.017745797
19474,19474,Western Montgomery,PHI,381044.8710834943
19426,19426,Western Montgomery,PHI,77156580.15803409
19403,19403,Western Montgomery,PHI,20372431.967497583
19456,19456,Western Montgomery,PHI,488061.0719234685
19406,19406,Western Montgomery,PHI,30324.042265564203
19465,19465,Western Montgomery,PHI,104936.3050656328
19475,19475,Western Montgomery,PHI,22756.905823220703
19460,19460,Western Montgomery,PHI,17354241.52010945
19453,19453,Western Montgomery,PHI,1942191.5788173382
19468,19468,Western Montgomery,PHI,44236059.30558765
19464,19464,Western Montgomery,PHI,66284694.16672887
19525,19525,Western Montgomery,PHI,44209073.32114163
19492,19492,Western Montgomery,PHI,4307014.609993078
18074,18074,Western Montgomery,PHI,46899365.92685802
19435,19435,Western Montgomery,PHI,3083354.5251228893
19472,19472,Western Montgomery,PHI,1680532.181502408
19512,19512,Western Montgomery,PHI,1677444.4327304703
19518,19518,Western Montgomery,PHI,1883.2340106386691
19503,19503,Western Montgomery,PHI,10462.59905545786
19504,19504,Western Montgomery,PHI,17152452.33549172
19505,19505,Western Montgomery,PHI,1493147.0396080883
18041,18041,Western Montgomery,PHI,21177889.054216046
18070,18070,Western Montgomery,PHI,5002832.509647928
18092,18092,Western Montgomery,PHI,26262.579769589007
18073,18073,Western Montgomery,PHI,42129373.90554022
18076,18076,Western Montgomery,PHI,3161872.9008260164
18054,18054,Western Montgomery,PHI,35988645.521144725
19473,19473,Western Montgomery,PHI,63610358.22216806
19438,19438,Western Montgomery,PHI,57604534.621176444
18964,18964,Western Montgomery,PHI,21773193.820579678
18915,18915,Western Montgomery,PHI,2476392.7449857714
18932,18932,Western Montgomery,PHI,23296.44721017778
19440,19440,Western Montgomery,PHI,22212117.917055942
18969,18969,Western Montgomery,PHI,34634585.06972732
18960,18960,Western Montgomery,PHI,3920.4528014175594
18914,18914,Western Montgomery,PHI,17189.12381699565
17815,17815,Montour,CTP,1069754.2330369863
17821,17821,Montour,CTP,249765766.20323914
17884,17884,Montour,CTP,160187.08348746662
17772,17772,Montour,CTP,41342354.26305401
17756,17756,Montour,CTP,7959094.993815858
17777,17777,Montour,CTP,2936021.5849687043
17847,17847,Montour,CTP,24235594.410867635
17857,17857,Montour,CTP,10484.031652224716
17822,17822,Montour,CTP,300339.75248597644
17820,17820,Montour,CTP,13667778.147172417
17824,17824,Montour,CTP,1068536.7089223505
17094,17094,Perry,CTP,25545.509061021963
17062,17062,Perry,CTP,164414098.59810507
17045,17045,Perry,CTP,66326932.585474335
17017,17017,Perry,CTP,379574.52638678474
17069,17069,Perry,CTP,1447870.3297407725
17032,17032,Perry,CTP,170126.59015697287
17018,17018,Perry,CTP,53261.59311730636
17110,17110,Perry,CTP,129778.88422372798
17025,17025,Perry,CTP,68677.32080765069
17241,17241,Perry,CTP,163970.711699347
17013,17013,Perry,CTP,149447.24555871077
17015,17015,Perry,CTP,31099.72209568089
17050,17050,Perry,CTP,803.1037907600403
17090,17090,Perry,CTP,84326367.0564718
17053,17053,Perry,CTP,74612158.88967383
17020,17020,Perry,CTP,146708286.44542655
17074,17074,Perry,CTP,170923194.05291867
17068,17068,Perry,CTP,84838029.43823534
17024,17024,Perry,CTP,83243975.18966785
17082,17082,Perry,CTP,36008.6155208908
17037,17037,Perry,CTP,58008693.61562061
17047,17047,Perry,CTP,116083542.51852952
17040,17040,Perry,CTP,138426054.41655463
17006,17006,Perry,CTP,192703591.49095806
17071,17071,Perry,CTP,27349422.500345334
17021,17021,Perry,CTP,22488527.41753112
17035,17035,Perry,CTP,5540805.378807714
17219,17219,Perry,CTP,21702.792742936967
17240,17240,Perry,CTP,85037.86262024753
17210,17210,Perry,CTP,525271.4686383635
18336,18336,Pike,BGM,30646380.45631113
18340,18340,Pike,BGM,11824910.855863137
18458,18458,Pike,BGM,148342710.46027133
18337,18337,Pike,BGM,189628237.42798245
18328,18328,Pike,BGM,300259556.0521778
18302,18302,Pike,BGM,1604325.7030006237
18324,18324,Pike,BGM,84278364.0032569
18371,18371,Pike,BGM,20446796.25531195
18357,18357,Pike,BGM,336.5517439842224
18325,18325,Pike,BGM,30829232.260880545
18326,18326,Pike,BGM,2298774.372011108
18466,18466,Pike,BGM,22321.447291299468
18436,18436,Pike,BGM,174445.9496153681
18445,18445,Pike,BGM,27952218.448725164
18460,18460,Pike,BGM,123669.6602054247
18426,18426,Pike,BGM,150925121.16015992
18425,18425,Pike,BGM,61427616.37222832
18464,18464,Pike,BGM,31310938.587824382
18451,18451,Pike,BGM,11247245.219604809
18438,18438,Pike,BGM,184802.4861667225
18428,18428,Pike,BGM,305864406.5827782
18457,18457,Pike,BGM,1711512.6751398682
18435,18435,Pike,BGM,33421580.98609908
18405,18405,Pike,BGM,22128655.480158962
16720,16720,Potter,CTP,594718951.8438532
15834,15834,Potter,CTP,9831.149797651917
16743,16743,Potter,CTP,30219111.770706717
16746,16746,Potter,CTP,105393877.30909322
16748,16748,Potter,CTP,216665093.50048745
16923,16923,Potter,CTP,200460157.71663025
16941,16941,Potter,CTP,6288773.163730089
16937,16937,Potter,CTP,17989846.515427537
16927,16927,Potter,CTP,40475353.903707735
16950,16950,Potter,CTP,50427054.420030035
16948,16948,Potter,CTP,256965200.83751386
16943,16943,Potter,CTP,54737173.080339536
16915,16915,Potter,CTP,632880279.129075
16922,16922,Potter,CTP,385575577.224006
16921,16921,Potter,CTP,2911584.327343324
17745,17745,Potter,CTP,7830.182252220897
17760,17760,Potter,CTP,22436.33606899387
17769,17769,Potter,CTP,2473.5470948276925
17729,17729,Potter,CTP,204701824.09357366
17764,17764,Potter,CTP,14758.88397211283
17964,17964,Schuylkill,CTP,53909405.64316631
17981,17981,Schuylkill,CTP,98980617.99299343
17923,17923,Schuylkill,CTP,7162021.474636397
17944,17944,Schuylkill,CTP,3275098.3358082
17954,17954,Schuylkill,CTP,1829716.251340124
17901,17901,Schuylkill,CTP,206881683.70383346
17921,17921,Schuylkill,CTP,83005288.6130178
17972,17972,Schuylkill,CTP,125821930.3893626
17963,17963,Schuylkill,CTP,209358991.57674605
17980,17980,Schuylkill,CTP,29206780.875600338
17098,17098,Schuylkill,CTP,1831.272914648056
17048,17048,Schuylkill,CTP,19592.67916026106
17978,17978,Schuylkill,CTP,6921247.556488087
17957,17957,Schuylkill,CTP,834219.696839476
17983,17983,Schuylkill,CTP,7070328.13409333
17938,17938,Schuylkill,CTP,106258581.05547704
17836,17836,Schuylkill,CTP,2117.4385787122883
17941,17941,Schuylkill,CTP,42138840.89956859
17823,17823,Schuylkill,CTP,3106.767661039834
17968,17968,Schuylkill,CTP,14446400.229318213
17830,17830,Schuylkill,CTP,2760.2113125249743
17032,17032,Schuylkill,CTP,122.72244772315025
17038,17038,Schuylkill,CTP,264.75812447071075
19507,19507,Schuylkill,CTP,48284.609250551555
17872,17872,Schuylkill,CTP,27168.56323552504
17931,17931,Schuylkill,CTP,13750289.814076243
17946,17946,Schuylkill,CTP,4478811.040120907
17949,17949,Schuylkill,CTP,828131.3629309852
17945,17945,Schuylkill,CTP,79527.60615394445
17920,17920,Schuylkill,CTP,547.8399138336536
17935,17935,Schuylkill,CTP,14694332.294517646
17851,17851,Schuylkill,CTP,18616.300420749
17943,17943,Schuylkill,CTP,344526.6630256716
17936,17936,Schuylkill,CTP,1609749.502031411
19526,19526,Schuylkill,CTP,73491.33664878015
17922,17922,Schuylkill,CTP,81572828.5949902
19506,19506,Schuylkill,CTP,9267.23677056469
17979,17979,Schuylkill,CTP,800191.0452833591
19549,19549,Schuylkill,CTP,1904299.2025576667
17929,17929,Schuylkill,CTP,2942168.8646571394
17933,17933,Schuylkill,CTP,311296.9159483663
17820,17820,Schuylkill,CTP,26870.58742660354
17985,17985,Schuylkill,CTP,54760927.70433589
17967,17967,Schuylkill,CTP,89895508.97286597
17976,17976,Schuylkill,CTP,20051302.764086466
18066,18066,Schuylkill,CTP,18252.87620887719
19529,19529,Schuylkill,CTP,88757.25319272839
17960,17960,Schuylkill,CTP,135741487.1145653
18211,18211,Schuylkill,CTP,50691904.037513226
18053,18053,Schuylkill,CTP,25659.286920186132
18235,18235,Schuylkill,CTP,87327.6871904768
18252,18252,Schuylkill,CTP,177712681.14924598
18250,18250,Schuylkill,CTP,6450998.709910456
18232,18232,Schuylkill,CTP,7015.19571403414
18218,18218,Schuylkill,CTP,5634251.516559001
18240,18240,Schuylkill,CTP,9009373.08930939
18255,18255,Schuylkill,CTP,45807.7840397805
18201,18201,Schuylkill,CTP,11713.048690535361
18202,18202,Schuylkill,CTP,10550431.145569876
18231,18231,Schuylkill,CTP,296587.57711834274
18237,18237,Schuylkill,CTP,43305535.69448893
18248,18248,Schuylkill,CTP,11482472.167994423
17948,17948,Schuylkill,CTP,50181511.27331571
18245,18245,Schuylkill,CTP,6188061.241410955
18220,18220,Schuylkill,CTP,3291320.3966705557
18214,18214,Schuylkill,CTP,79569338.90942669
17982,17982,Schuylkill,CTP,649979.986493601
